store_id,period,year,month,date,productivity,treated,treatment_period,periods_since_treatment,store_size,location_type
81,36,2021,12,2021-12-01,105.27068370767202,1,28,8,Medium,Urban
81,37,2022,1,2022-01-01,103.87325862655713,1,28,9,Medium,Urban
81,38,2022,2,2022-02-01,102.25315574160291,1,28,10,Medium,Urban
81,39,2022,3,2022-03-01,101.54955050320963,1,28,11,Medium,Urban
81,40,2022,4,2022-04-01,107.45094866623239,1,28,12,Medium,Urban
81,41,2022,5,2022-05-01,115.0792308933784,1,28,13,Medium,Urban
81,42,2022,6,2022-06-01,100.62802782647256,1,28,14,Medium,Urban
81,43,2022,7,2022-07-01,105.62287397385035,1,28,15,Medium,Urban
81,44,2022,8,2022-08-01,93.18025976528293,1,28,16,Medium,Urban
81,45,2022,9,2022-09-01,102.37611407113042,1,28,17,Medium,Urban
81,46,2022,10,2022-10-01,113.136929319544,1,28,18,Medium,Urban
81,47,2022,11,2022-11-01,102.9016033907343,1,28,19,Medium,Urban
81,48,2022,12,2022-12-01,116.31312054076649,1,28,20,Medium,Urban
82,1,2019,1,2019-01-01,139.36917877249934,0,17,NA,Large,Suburban
82,2,2019,2,2019-02-01,116.26668809924168,0,17,NA,Large,Suburban
82,3,2019,3,2019-03-01,128.8884070455124,0,17,NA,Large,Suburban
82,4,2019,4,2019-04-01,106.82127516038831,0,17,NA,Large,Suburban
82,5,2019,5,2019-05-01,109.14908796786436,0,17,NA,Large,Suburban
82,6,2019,6,2019-06-01,96.19515620814465,0,17,NA,Large,Suburban
82,7,2019,7,2019-07-01,102.28982472310118,0,17,NA,Large,Suburban
82,8,2019,8,2019-08-01,116.5660090797066,0,17,NA,Large,Suburban
82,9,2019,9,2019-09-01,114.94410598731797,0,17,NA,Large,Suburban
82,10,2019,10,2019-10-01,107.73522462933553,0,17,NA,Large,Suburban
82,11,2019,11,2019-11-01,113.73362446119089,0,17,NA,Large,Suburban
82,12,2019,12,2019-12-01,122.53556813675209,0,17,NA,Large,Suburban
82,13,2020,1,2020-01-01,108.07629314454485,0,17,NA,Large,Suburban
82,14,2020,2,2020-02-01,111.887241464956,0,17,NA,Large,Suburban
82,15,2020,3,2020-03-01,122.0718659978512,0,17,NA,Large,Suburban
82,16,2020,4,2020-04-01,128.84640166998346,0,17,NA,Large,Suburban
82,17,2020,5,2020-05-01,140.13763536233338,1,17,0,Large,Suburban
82,18,2020,6,2020-06-01,133.1283996790885,1,17,1,Large,Suburban
82,19,2020,7,2020-07-01,125.26147277139559,1,17,2,Large,Suburban
82,20,2020,8,2020-08-01,151.7792970901377,1,17,3,Large,Suburban
82,21,2020,9,2020-09-01,113.81356207180231,1,17,4,Large,Suburban
82,22,2020,10,2020-10-01,124.44442637834304,1,17,5,Large,Suburban
82,23,2020,11,2020-11-01,131.96750641942018,1,17,6,Large,Suburban
82,24,2020,12,2020-12-01,134.22633281490602,1,17,7,Large,Suburban
82,25,2021,1,2021-01-01,144.3229981449945,1,17,8,Large,Suburban
82,26,2021,2,2021-02-01,131.54628620292067,1,17,9,Large,Suburban
82,27,2021,3,2021-03-01,143.42284340760352,1,17,10,Large,Suburban
82,28,2021,4,2021-04-01,144.36291450961323,1,17,11,Large,Suburban
82,29,2021,5,2021-05-01,125.82258225865294,1,17,12,Large,Suburban
82,30,2021,6,2021-06-01,133.65221755407967,1,17,13,Large,Suburban
82,31,2021,7,2021-07-01,161.65672040480254,1,17,14,Large,Suburban
82,32,2021,8,2021-08-01,158.9216007225552,1,17,15,Large,Suburban
82,33,2021,9,2021-09-01,159.5325077679061,1,17,16,Large,Suburban
82,34,2021,10,2021-10-01,140.0681066931112,1,17,17,Large,Suburban
82,35,2021,11,2021-11-01,163.13261854533548,1,17,18,Large,Suburban
82,36,2021,12,2021-12-01,168.43802935246632,1,17,19,Large,Suburban
82,37,2022,1,2022-01-01,163.62084653656353,1,17,20,Large,Suburban
82,38,2022,2,2022-02-01,161.78725966450753,1,17,21,Large,Suburban
82,39,2022,3,2022-03-01,172.05235385297306,1,17,22,Large,Suburban
82,40,2022,4,2022-04-01,160.05829194103606,1,17,23,Large,Suburban
82,41,2022,5,2022-05-01,173.92732088235496,1,17,24,Large,Suburban
82,42,2022,6,2022-06-01,169.72349697770488,1,17,25,Large,Suburban
82,43,2022,7,2022-07-01,165.24899371466793,1,17,26,Large,Suburban
82,44,2022,8,2022-08-01,174.16009518801204,1,17,27,Large,Suburban
82,45,2022,9,2022-09-01,202.55032335144602,1,17,28,Large,Suburban
82,46,2022,10,2022-10-01,180.1983524624916,1,17,29,Large,Suburban
82,47,2022,11,2022-11-01,189.04805969730512,1,17,30,Large,Suburban
82,48,2022,12,2022-12-01,178.02944048639424,1,17,31,Large,Suburban
83,1,2019,1,2019-01-01,113.8093704538677,0,NA,NA,Large,Suburban
83,2,2019,2,2019-02-01,97.22078678635096,0,NA,NA,Large,Suburban
83,3,2019,3,2019-03-01,119.71177829162856,0,NA,NA,Large,Suburban
83,4,2019,4,2019-04-01,99.75529908047943,0,NA,NA,Large,Suburban
83,5,2019,5,2019-05-01,107.63140577415365,0,NA,NA,Large,Suburban
83,6,2019,6,2019-06-01,98.02479937613255,0,NA,NA,Large,Suburban
83,7,2019,7,2019-07-01,111.99082457384117,0,NA,NA,Large,Suburban
83,8,2019,8,2019-08-01,109.71911540955018,0,NA,NA,Large,Suburban
83,9,2019,9,2019-09-01,119.90055503826024,0,NA,NA,Large,Suburban
83,10,2019,10,2019-10-01,113.3886401735446,0,NA,NA,Large,Suburban
83,11,2019,11,2019-11-01,111.18453988648642,0,NA,NA,Large,Suburban
83,12,2019,12,2019-12-01,103.80143535835354,0,NA,NA,Large,Suburban
83,13,2020,1,2020-01-01,109.91861924453707,0,NA,NA,Large,Suburban
83,14,2020,2,2020-02-01,105.61113593273308,0,NA,NA,Large,Suburban
83,15,2020,3,2020-03-01,107.88856855300779,0,NA,NA,Large,Suburban
83,16,2020,4,2020-04-01,107.84417203630498,0,NA,NA,Large,Suburban
83,17,2020,5,2020-05-01,97.50473535747973,0,NA,NA,Large,Suburban
83,18,2020,6,2020-06-01,111.4034165365276,0,NA,NA,Large,Suburban
83,19,2020,7,2020-07-01,104.97283853154539,0,NA,NA,Large,Suburban
83,20,2020,8,2020-08-01,132.05457063205262,0,NA,NA,Large,Suburban
83,21,2020,9,2020-09-01,113.76807420227662,0,NA,NA,Large,Suburban
83,22,2020,10,2020-10-01,102.02233717942195,0,NA,NA,Large,Suburban
83,23,2020,11,2020-11-01,111.66903995865174,0,NA,NA,Large,Suburban
83,24,2020,12,2020-12-01,92.99888263313667,0,NA,NA,Large,Suburban
83,25,2021,1,2021-01-01,103.26353696529036,0,NA,NA,Large,Suburban
83,26,2021,2,2021-02-01,130.59742603690856,0,NA,NA,Large,Suburban
83,27,2021,3,2021-03-01,109.02230323462,0,NA,NA,Large,Suburban
83,28,2021,4,2021-04-01,95.1645828187238,0,NA,NA,Large,Suburban
83,29,2021,5,2021-05-01,136.06282828355043,0,NA,NA,Large,Suburban
83,30,2021,6,2021-06-01,125.70375967881866,0,NA,NA,Large,Suburban
83,31,2021,7,2021-07-01,112.49247957728421,0,NA,NA,Large,Suburban
83,32,2021,8,2021-08-01,103.43756906089288,0,NA,NA,Large,Suburban
83,33,2021,9,2021-09-01,120.48601164284348,0,NA,NA,Large,Suburban
83,34,2021,10,2021-10-01,115.05425513678915,0,NA,NA,Large,Suburban
83,35,2021,11,2021-11-01,117.50258118250966,0,NA,NA,Large,Suburban
83,36,2021,12,2021-12-01,117.17033887953947,0,NA,NA,Large,Suburban
83,37,2022,1,2022-01-01,109.86340376442034,0,NA,NA,Large,Suburban
83,38,2022,2,2022-02-01,123.96336086226023,0,NA,NA,Large,Suburban
83,39,2022,3,2022-03-01,114.41644924482654,0,NA,NA,Large,Suburban
83,40,2022,4,2022-04-01,117.57457718939716,0,NA,NA,Large,Suburban
83,41,2022,5,2022-05-01,97.60563117648205,0,NA,NA,Large,Suburban
83,42,2022,6,2022-06-01,119.17552165407771,0,NA,NA,Large,Suburban
83,43,2022,7,2022-07-01,124.89893207588776,0,NA,NA,Large,Suburban
83,44,2022,8,2022-08-01,110.84794869478753,0,NA,NA,Large,Suburban
83,45,2022,9,2022-09-01,127.69095117610765,0,NA,NA,Large,Suburban
83,46,2022,10,2022-10-01,103.86095182304456,0,NA,NA,Large,Suburban
83,47,2022,11,2022-11-01,109.5667682774009,0,NA,NA,Large,Suburban
83,48,2022,12,2022-12-01,115.00418415806062,0,NA,NA,Large,Suburban
84,1,2019,1,2019-01-01,98.158462840423,0,NA,NA,Small,Suburban
84,2,2019,2,2019-02-01,94.7355396855456,0,NA,NA,Small,Suburban
84,3,2019,3,2019-03-01,89.38348695074589,0,NA,NA,Small,Suburban
84,4,2019,4,2019-04-01,94.67339147793705,0,NA,NA,Small,Suburban
84,5,2019,5,2019-05-01,95.00376832367937,0,NA,NA,Small,Suburban
84,6,2019,6,2019-06-01,100.43616096929172,0,NA,NA,Small,Suburban
84,7,2019,7,2019-07-01,98.73383871438287,0,NA,NA,Small,Suburban
84,8,2019,8,2019-08-01,95.04489827157984,0,NA,NA,Small,Suburban
84,9,2019,9,2019-09-01,97.86411445914896,0,NA,NA,Small,Suburban
84,10,2019,10,2019-10-01,95.59388483584512,0,NA,NA,Small,Suburban
84,11,2019,11,2019-11-01,107.82634048629451,0,NA,NA,Small,Suburban
84,12,2019,12,2019-12-01,118.33682691862526,0,NA,NA,Small,Suburban
84,13,2020,1,2020-01-01,94.02311839308877,0,NA,NA,Small,Suburban
84,14,2020,2,2020-02-01,103.19505553752794,0,NA,NA,Small,Suburban
84,15,2020,3,2020-03-01,89.96633088963681,0,NA,NA,Small,Suburban
84,16,2020,4,2020-04-01,84.83995768658,0,NA,NA,Small,Suburban
84,17,2020,5,2020-05-01,84.13497769709032,0,NA,NA,Small,Suburban
84,18,2020,6,2020-06-01,103.0382773565987,0,NA,NA,Small,Suburban
84,19,2020,7,2020-07-01,102.30197953862205,0,NA,NA,Small,Suburban
84,20,2020,8,2020-08-01,101.34262343297813,0,NA,NA,Small,Suburban
84,21,2020,9,2020-09-01,110.79495383601481,0,NA,NA,Small,Suburban
84,22,2020,10,2020-10-01,101.23470231390984,0,NA,NA,Small,Suburban
84,23,2020,11,2020-11-01,98.50437934627921,0,NA,NA,Small,Suburban
84,24,2020,12,2020-12-01,99.15936342256428,0,NA,NA,Small,Suburban
84,25,2021,1,2021-01-01,108.77525459871163,0,NA,NA,Small,Suburban
84,26,2021,2,2021-02-01,114.53931073572622,0,NA,NA,Small,Suburban
84,27,2021,3,2021-03-01,87.83571491197509,0,NA,NA,Small,Suburban
84,28,2021,4,2021-04-01,90.12030616277298,0,NA,NA,Small,Suburban
84,29,2021,5,2021-05-01,106.42380348168147,0,NA,NA,Small,Suburban
84,30,2021,6,2021-06-01,91.19208294971943,0,NA,NA,Small,Suburban
84,31,2021,7,2021-07-01,113.8080788563816,0,NA,NA,Small,Suburban
84,32,2021,8,2021-08-01,105.7592947582779,0,NA,NA,Small,Suburban
84,33,2021,9,2021-09-01,72.44318125333731,0,NA,NA,Small,Suburban
84,34,2021,10,2021-10-01,115.93949665414763,0,NA,NA,Small,Suburban
84,35,2021,11,2021-11-01,101.65517160597041,0,NA,NA,Small,Suburban
84,36,2021,12,2021-12-01,93.93485502160192,0,NA,NA,Small,Suburban
84,37,2022,1,2022-01-01,107.39181348366508,0,NA,NA,Small,Suburban
84,38,2022,2,2022-02-01,119.57940905898423,0,NA,NA,Small,Suburban
84,39,2022,3,2022-03-01,86.58184081146165,0,NA,NA,Small,Suburban
84,40,2022,4,2022-04-01,96.66946076277831,0,NA,NA,Small,Suburban
84,41,2022,5,2022-05-01,92.20422232307521,0,NA,NA,Small,Suburban
84,42,2022,6,2022-06-01,92.80125678182723,0,NA,NA,Small,Suburban
84,43,2022,7,2022-07-01,108.4268219342544,0,NA,NA,Small,Suburban
84,44,2022,8,2022-08-01,91.03905976606642,0,NA,NA,Small,Suburban
84,45,2022,9,2022-09-01,114.80196025111526,0,NA,NA,Small,Suburban
84,46,2022,10,2022-10-01,101.72686523825993,0,NA,NA,Small,Suburban
84,47,2022,11,2022-11-01,120.95582669660742,0,NA,NA,Small,Suburban
84,48,2022,12,2022-12-01,92.00622127150017,0,NA,NA,Small,Suburban
85,1,2019,1,2019-01-01,82.33005342685112,0,19,NA,Medium,Suburban
85,2,2019,2,2019-02-01,95.94516662230342,0,19,NA,Medium,Suburban
85,3,2019,3,2019-03-01,97.69383210413645,0,19,NA,Medium,Suburban
85,4,2019,4,2019-04-01,108.4434571162574,0,19,NA,Medium,Suburban
85,5,2019,5,2019-05-01,126.93152347986872,0,19,NA,Medium,Suburban
85,6,2019,6,2019-06-01,99.06365215700978,0,19,NA,Medium,Suburban
85,7,2019,7,2019-07-01,108.61541518401852,0,19,NA,Medium,Suburban
85,8,2019,8,2019-08-01,102.16650391181044,0,19,NA,Medium,Suburban
85,9,2019,9,2019-09-01,106.08553539780618,0,19,NA,Medium,Suburban
85,10,2019,10,2019-10-01,96.30390050566253,0,19,NA,Medium,Suburban
85,11,2019,11,2019-11-01,105.63028696540826,0,19,NA,Medium,Suburban
85,12,2019,12,2019-12-01,92.85143242442301,0,19,NA,Medium,Suburban
85,13,2020,1,2020-01-01,102.48068142945571,0,19,NA,Medium,Suburban
85,14,2020,2,2020-02-01,110.78169119077114,0,19,NA,Medium,Suburban
85,15,2020,3,2020-03-01,112.67182522644242,0,19,NA,Medium,Suburban
85,16,2020,4,2020-04-01,114.12471535741439,0,19,NA,Medium,Suburban
85,17,2020,5,2020-05-01,111.48354467080823,0,19,NA,Medium,Suburban
85,18,2020,6,2020-06-01,112.56953975947914,0,19,NA,Medium,Suburban
85,19,2020,7,2020-07-01,110.08039674032815,1,19,0,Medium,Suburban
85,20,2020,8,2020-08-01,97.59502533892073,1,19,1,Medium,Suburban
85,21,2020,9,2020-09-01,105.7971749680052,1,19,2,Medium,Suburban
85,22,2020,10,2020-10-01,109.22976934543755,1,19,3,Medium,Suburban
85,23,2020,11,2020-11-01,116.27075134747471,1,19,4,Medium,Suburban
85,24,2020,12,2020-12-01,122.48788621864468,1,19,5,Medium,Suburban
85,25,2021,1,2021-01-01,116.21431713518881,1,19,6,Medium,Suburban
85,26,2021,2,2021-02-01,125.83110070786083,1,19,7,Medium,Suburban
85,27,2021,3,2021-03-01,110.20030153860917,1,19,8,Medium,Suburban
85,28,2021,4,2021-04-01,112.9487065297653,1,19,9,Medium,Suburban
85,29,2021,5,2021-05-01,123.97931368155125,1,19,10,Medium,Suburban
85,30,2021,6,2021-06-01,124.88562902322309,1,19,11,Medium,Suburban
85,31,2021,7,2021-07-01,114.46308233259376,1,19,12,Medium,Suburban
85,32,2021,8,2021-08-01,124.61222557724466,1,19,13,Medium,Suburban
85,33,2021,9,2021-09-01,129.6477058496993,1,19,14,Medium,Suburban
85,34,2021,10,2021-10-01,135.92301780464112,1,19,15,Medium,Suburban
85,35,2021,11,2021-11-01,109.9801165215087,1,19,16,Medium,Suburban
85,36,2021,12,2021-12-01,139.90281301167838,1,19,17,Medium,Suburban
85,37,2022,1,2022-01-01,138.8838108498562,1,19,18,Medium,Suburban
85,38,2022,2,2022-02-01,122.12722245458775,1,19,19,Medium,Suburban
85,39,2022,3,2022-03-01,139.4117547544319,1,19,20,Medium,Suburban
85,40,2022,4,2022-04-01,137.04684642727503,1,19,21,Medium,Suburban
85,41,2022,5,2022-05-01,146.76868392480702,1,19,22,Medium,Suburban
85,42,2022,6,2022-06-01,127.34730277035908,1,19,23,Medium,Suburban
85,43,2022,7,2022-07-01,142.91866464275788,1,19,24,Medium,Suburban
85,44,2022,8,2022-08-01,136.82783378954815,1,19,25,Medium,Suburban
85,45,2022,9,2022-09-01,139.00462315053701,1,19,26,Medium,Suburban
85,46,2022,10,2022-10-01,142.02558371679783,1,19,27,Medium,Suburban
85,47,2022,11,2022-11-01,129.30447026764176,1,19,28,Medium,Suburban
85,48,2022,12,2022-12-01,147.51468009316164,1,19,29,Medium,Suburban
86,1,2019,1,2019-01-01,103.24764484394682,0,NA,NA,Large,Suburban
86,2,2019,2,2019-02-01,95.93167952803411,0,NA,NA,Large,Suburban
86,3,2019,3,2019-03-01,105.41443489258701,0,NA,NA,Large,Suburban
86,4,2019,4,2019-04-01,97.82050016756143,0,NA,NA,Large,Suburban
86,5,2019,5,2019-05-01,94.80741288518436,0,NA,NA,Large,Suburban
86,6,2019,6,2019-06-01,107.82757442777923,0,NA,NA,Large,Suburban
86,7,2019,7,2019-07-01,94.0825511001138,0,NA,NA,Large,Suburban
86,8,2019,8,2019-08-01,95.79543708911967,0,NA,NA,Large,Suburban
86,9,2019,9,2019-09-01,106.92469461495871,0,NA,NA,Large,Suburban
86,10,2019,10,2019-10-01,101.77924357727225,0,NA,NA,Large,Suburban
86,11,2019,11,2019-11-01,110.01603924340107,0,NA,NA,Large,Suburban
86,12,2019,12,2019-12-01,102.74136485527927,0,NA,NA,Large,Suburban
86,13,2020,1,2020-01-01,102.56395502592196,0,NA,NA,Large,Suburban
86,14,2020,2,2020-02-01,93.22751357638768,0,NA,NA,Large,Suburban
86,15,2020,3,2020-03-01,117.05905056186842,0,NA,NA,Large,Suburban
86,16,2020,4,2020-04-01,115.30890912609064,0,NA,NA,Large,Suburban
86,17,2020,5,2020-05-01,103.63095468566767,0,NA,NA,Large,Suburban
86,18,2020,6,2020-06-01,93.29390046154049,0,NA,NA,Large,Suburban
86,19,2020,7,2020-07-01,113.65016082972888,0,NA,NA,Large,Suburban
86,20,2020,8,2020-08-01,95.53265788023523,0,NA,NA,Large,Suburban
86,21,2020,9,2020-09-01,98.40514236061894,0,NA,NA,Large,Suburban
86,22,2020,10,2020-10-01,97.84140663228418,0,NA,NA,Large,Suburban
86,23,2020,11,2020-11-01,101.79927577031094,0,NA,NA,Large,Suburban
86,24,2020,12,2020-12-01,92.04428006211343,0,NA,NA,Large,Suburban
86,25,2021,1,2021-01-01,108.57700768420169,0,NA,NA,Large,Suburban
86,26,2021,2,2021-02-01,92.20797200943808,0,NA,NA,Large,Suburban
86,27,2021,3,2021-03-01,90.93859106443836,0,NA,NA,Large,Suburban
86,28,2021,4,2021-04-01,124.08671470335771,0,NA,NA,Large,Suburban
86,29,2021,5,2021-05-01,109.92761398068049,0,NA,NA,Large,Suburban
86,30,2021,6,2021-06-01,96.3379518174374,0,NA,NA,Large,Suburban
86,31,2021,7,2021-07-01,108.49169869023217,0,NA,NA,Large,Suburban
86,32,2021,8,2021-08-01,116.51294235667929,0,NA,NA,Large,Suburban
86,33,2021,9,2021-09-01,97.39773628471393,0,NA,NA,Large,Suburban
86,34,2021,10,2021-10-01,122.69973849630196,0,NA,NA,Large,Suburban
86,35,2021,11,2021-11-01,118.96706557300146,0,NA,NA,Large,Suburban
86,36,2021,12,2021-12-01,87.34871784657695,0,NA,NA,Large,Suburban
86,37,2022,1,2022-01-01,103.52019817998945,0,NA,NA,Large,Suburban
86,38,2022,2,2022-02-01,111.42475046665865,0,NA,NA,Large,Suburban
86,39,2022,3,2022-03-01,112.10185827773613,0,NA,NA,Large,Suburban
86,40,2022,4,2022-04-01,119.31110277173158,0,NA,NA,Large,Suburban
86,41,2022,5,2022-05-01,101.24255528593277,0,NA,NA,Large,Suburban
86,42,2022,6,2022-06-01,95.04896311952204,0,NA,NA,Large,Suburban
86,43,2022,7,2022-07-01,102.8215677506294,0,NA,NA,Large,Suburban
86,44,2022,8,2022-08-01,106.46043487562228,0,NA,NA,Large,Suburban
86,45,2022,9,2022-09-01,100.90661603184287,0,NA,NA,Large,Suburban
86,46,2022,10,2022-10-01,100.80547431541773,0,NA,NA,Large,Suburban
86,47,2022,11,2022-11-01,119.5482321196899,0,NA,NA,Large,Suburban
86,48,2022,12,2022-12-01,133.07575326219043,0,NA,NA,Large,Suburban
87,1,2019,1,2019-01-01,104.91601248218832,0,29,NA,Small,Suburban
87,2,2019,2,2019-02-01,106.57953860440635,0,29,NA,Small,Suburban
87,3,2019,3,2019-03-01,111.80415063435393,0,29,NA,Small,Suburban
87,4,2019,4,2019-04-01,125.38237076867675,0,29,NA,Small,Suburban
87,5,2019,5,2019-05-01,101.3761077790847,0,29,NA,Small,Suburban
87,6,2019,6,2019-06-01,106.67405772456554,0,29,NA,Small,Suburban
87,7,2019,7,2019-07-01,112.2910065940864,0,29,NA,Small,Suburban
87,8,2019,8,2019-08-01,104.24454105150964,0,29,NA,Small,Suburban
87,9,2019,9,2019-09-01,124.0538886513366,0,29,NA,Small,Suburban
87,10,2019,10,2019-10-01,108.75970314231164,0,29,NA,Small,Suburban
87,11,2019,11,2019-11-01,104.46152180167695,0,29,NA,Small,Suburban
87,12,2019,12,2019-12-01,109.09732336720492,0,29,NA,Small,Suburban
87,13,2020,1,2020-01-01,100.25480089582351,0,29,NA,Small,Suburban
87,14,2020,2,2020-02-01,102.09231408170795,0,29,NA,Small,Suburban
87,15,2020,3,2020-03-01,108.70325308745612,0,29,NA,Small,Suburban
87,16,2020,4,2020-04-01,103.25501441901412,0,29,NA,Small,Suburban
87,17,2020,5,2020-05-01,93.38412530566133,0,29,NA,Small,Suburban
87,18,2020,6,2020-06-01,105.67554597526664,0,29,NA,Small,Suburban
87,19,2020,7,2020-07-01,122.44172018224798,0,29,NA,Small,Suburban
87,20,2020,8,2020-08-01,111.58826641762232,0,29,NA,Small,Suburban
87,21,2020,9,2020-09-01,116.36108491548359,0,29,NA,Small,Suburban
87,22,2020,10,2020-10-01,119.27932750789483,0,29,NA,Small,Suburban
87,23,2020,11,2020-11-01,98.43434059159995,0,29,NA,Small,Suburban
87,24,2020,12,2020-12-01,114.64833276980806,0,29,NA,Small,Suburban
87,25,2021,1,2021-01-01,115.06937590197316,0,29,NA,Small,Suburban
87,26,2021,2,2021-02-01,105.09145989741101,0,29,NA,Small,Suburban
87,27,2021,3,2021-03-01,130.64632248464255,0,29,NA,Small,Suburban
87,28,2021,4,2021-04-01,99.14228402217195,0,29,NA,Small,Suburban
87,29,2021,5,2021-05-01,105.80502132437395,1,29,0,Small,Suburban
87,30,2021,6,2021-06-01,106.24585668610005,1,29,1,Small,Suburban
87,31,2021,7,2021-07-01,115.82890986970298,1,29,2,Small,Suburban
87,32,2021,8,2021-08-01,85.2766114894289,1,29,3,Small,Suburban
87,33,2021,9,2021-09-01,109.61786023715992,1,29,4,Small,Suburban
87,34,2021,10,2021-10-01,126.62518818893868,1,29,5,Small,Suburban
87,35,2021,11,2021-11-01,108.34069247133868,1,29,6,Small,Suburban
87,36,2021,12,2021-12-01,118.025701916041,1,29,7,Small,Suburban
87,37,2022,1,2022-01-01,123.83706718851695,1,29,8,Small,Suburban
87,38,2022,2,2022-02-01,113.0346652694563,1,29,9,Small,Suburban
87,39,2022,3,2022-03-01,118.65315780421949,1,29,10,Small,Suburban
87,40,2022,4,2022-04-01,123.59628881075808,1,29,11,Small,Suburban
87,41,2022,5,2022-05-01,122.29706322725126,1,29,12,Small,Suburban
87,42,2022,6,2022-06-01,113.20013857792048,1,29,13,Small,Suburban
87,43,2022,7,2022-07-01,121.38030488560351,1,29,14,Small,Suburban
87,44,2022,8,2022-08-01,129.32327414070787,1,29,15,Small,Suburban
87,45,2022,9,2022-09-01,108.68966489062343,1,29,16,Small,Suburban
87,46,2022,10,2022-10-01,118.29388258388721,1,29,17,Small,Suburban
87,47,2022,11,2022-11-01,119.8549296502733,1,29,18,Small,Suburban
87,48,2022,12,2022-12-01,120.95686030029204,1,29,19,Small,Suburban
88,1,2019,1,2019-01-01,127.75826819954027,0,25,NA,Small,Suburban
88,2,2019,2,2019-02-01,116.56569305519942,0,25,NA,Small,Suburban
88,3,2019,3,2019-03-01,119.8435965636808,0,25,NA,Small,Suburban
88,4,2019,4,2019-04-01,106.19150866115903,0,25,NA,Small,Suburban
88,5,2019,5,2019-05-01,114.3854301121436,0,25,NA,Small,Suburban
88,6,2019,6,2019-06-01,131.22265447856617,0,25,NA,Small,Suburban
88,7,2019,7,2019-07-01,124.33813816207729,0,25,NA,Small,Suburban
88,8,2019,8,2019-08-01,133.06215459217708,0,25,NA,Small,Suburban
88,9,2019,9,2019-09-01,123.64915027145248,0,25,NA,Small,Suburban
88,10,2019,10,2019-10-01,121.92558320737102,0,25,NA,Small,Suburban
88,11,2019,11,2019-11-01,113.97651618944433,0,25,NA,Small,Suburban
88,12,2019,12,2019-12-01,123.97269857027268,0,25,NA,Small,Suburban
88,13,2020,1,2020-01-01,133.2177998396144,0,25,NA,Small,Suburban
88,14,2020,2,2020-02-01,110.77533871841982,0,25,NA,Small,Suburban
88,15,2020,3,2020-03-01,121.42766641594015,0,25,NA,Small,Suburban
88,16,2020,4,2020-04-01,129.22030457715508,0,25,NA,Small,Suburban
88,17,2020,5,2020-05-01,127.35276089071515,0,25,NA,Small,Suburban
88,18,2020,6,2020-06-01,119.43090398673485,0,25,NA,Small,Suburban
88,19,2020,7,2020-07-01,123.80965173176612,0,25,NA,Small,Suburban
88,20,2020,8,2020-08-01,125.34163436519783,0,25,NA,Small,Suburban
88,21,2020,9,2020-09-01,128.76535500476766,0,25,NA,Small,Suburban
88,22,2020,10,2020-10-01,117.25435799015355,0,25,NA,Small,Suburban
88,23,2020,11,2020-11-01,135.487473841692,0,25,NA,Small,Suburban
88,24,2020,12,2020-12-01,120.00364432892181,0,25,NA,Small,Suburban
88,25,2021,1,2021-01-01,106.7530319573766,1,25,0,Small,Suburban
88,26,2021,2,2021-02-01,135.3013516272438,1,25,1,Small,Suburban
88,27,2021,3,2021-03-01,143.01577273871132,1,25,2,Small,Suburban
88,28,2021,4,2021-04-01,149.73959046368967,1,25,3,Small,Suburban
88,29,2021,5,2021-05-01,115.60181985134358,1,25,4,Small,Suburban
88,30,2021,6,2021-06-01,118.93538420498919,1,25,5,Small,Suburban
88,31,2021,7,2021-07-01,128.41588218076802,1,25,6,Small,Suburban
88,32,2021,8,2021-08-01,137.54685115118983,1,25,7,Small,Suburban
88,33,2021,9,2021-09-01,141.62053361262355,1,25,8,Small,Suburban
88,34,2021,10,2021-10-01,134.29070469068714,1,25,9,Small,Suburban
88,35,2021,11,2021-11-01,138.75073618181983,1,25,10,Small,Suburban
88,36,2021,12,2021-12-01,138.4668237528074,1,25,11,Small,Suburban
88,37,2022,1,2022-01-01,135.31988805611877,1,25,12,Small,Suburban
88,38,2022,2,2022-02-01,141.23076909833895,1,25,13,Small,Suburban
88,39,2022,3,2022-03-01,153.4488277381368,1,25,14,Small,Suburban
88,40,2022,4,2022-04-01,139.89022431657352,1,25,15,Small,Suburban
88,41,2022,5,2022-05-01,142.87930616190718,1,25,16,Small,Suburban
88,42,2022,6,2022-06-01,147.17810839061997,1,25,17,Small,Suburban
88,43,2022,7,2022-07-01,140.84334263179846,1,25,18,Small,Suburban
88,44,2022,8,2022-08-01,145.1208293813199,1,25,19,Small,Suburban
88,45,2022,9,2022-09-01,147.84233077445654,1,25,20,Small,Suburban
88,46,2022,10,2022-10-01,148.9343953132209,1,25,21,Small,Suburban
88,47,2022,11,2022-11-01,134.5036091940392,1,25,22,Small,Suburban
88,48,2022,12,2022-12-01,157.71944698635298,1,25,23,Small,Suburban
89,1,2019,1,2019-01-01,96.05557206513335,0,NA,NA,Small,Suburban
89,2,2019,2,2019-02-01,108.97215575137973,0,NA,NA,Small,Suburban
89,3,2019,3,2019-03-01,85.43105677153278,0,NA,NA,Small,Suburban
89,4,2019,4,2019-04-01,78.46209754687504,0,NA,NA,Small,Suburban
89,5,2019,5,2019-05-01,88.8376244717331,0,NA,NA,Small,Suburban
89,6,2019,6,2019-06-01,113.67373866575409,0,NA,NA,Small,Suburban
89,7,2019,7,2019-07-01,97.45763538114262,0,NA,NA,Small,Suburban
